chb;age;gender;chit_type
300001032947;54;male;echb
300001125523;55;male;нет данных
200001079559;25;male;echb
200000893534;58;male;нет данных
100000759780;60;male;нет данных
300001144874;39;female;нет данных
200001030934;42;male;нет данных
200000830050;45;male;нет данных
100001083629;46;male;нет данных
200001087310;19;male;нет данных
100000964308;31;female;нет данных
300001061983;28;male;нет данных
100000990001;57;female;нет данных
200001088515;22;female;нет данных
200001059975;31;male;нет данных
300000935426;21;female;нет данных
300000846660;40;male;нет данных
200001056409;23;male;normal
300001069797;48;male;нет данных
200000841988;42;female;нет данных
300000659100;37;male;нет данных
200000848955;28;male;normal
100000931733;58;male;нет данных
200000935713;22;female;normal
300000704199;29;female;нет данных
100001055134;62;female;нет данных
100000881756;67;male;нет данных
100000790843;34;male;нет данных
100000890686;49;female;нет данных
300000722442;39;male;normal
300000914358;27;female;нет данных
300001059856;20;female;нет данных
200000925481;54;female;нет данных
300001059107;35;female;нет данных
300001086481;25;female;нет данных
100001024894;43;male;echb
200000960678;31;female;echb
200000893316;61;male;нет данных
200001060313;35;female;нет данных
300000956110;61;female;нет данных
300000812691;35;female;нет данных
100000962454;45;female;нет данных
200000977414;20;female;нет данных
300000938095;43;male;нет данных
300001037728;27;male;echb
100000817492;61;male;нет данных
100000932671;44;male;нет данных
200001060581;31;female;нет данных
200000790417;25;female;normal
200000916172;21;female;нет данных
200000974856;33;male;echb
300000937891;57;female;нет данных
100000995903;39;female;нет данных
200000959222;51;male;нет данных
300001084039;24;male;нет данных
300001074831;59;male;нет данных
300001087612;52;female;нет данных
200000905842;61;female;нет данных
200001162097;21;male;нет данных
300000714246;29;female;нет данных
200000927347;37;female;нет данных
300001105855;24;female;нет данных
200000835117;42;female;нет данных
200000683836;64;male;нет данных
300000847123;22;male;echb
300001065403;36;male;нет данных
300000861563;29;female;нет данных
200000917197;46;female;normal
300000953641;31;female;нет данных
100000959086;67;female;нет данных
200000977432;33;male;нет данных
200001063840;48;male;нет данных
300001027267;46;male;нет данных
200000801876;54;female;нет данных
200001090077;37;female;нет данных
100001073270;74;male;нет данных
300000955038;45;male;нет данных
200001087967;29;female;нет данных
300000851773;62;male;нет данных
100000939922;40;female;нет данных
200001036051;25;female;echb
300001091100;63;female;нет данных
300000909265;31;female;нет данных
300001092217;37;male;нет данных
200000740822;32;female;нет данных
300001057237;23;female;нет данных
200001025399;36;female;нет данных
200000887896;32;female;echb
300001048778;26;female;echb
200001075699;24;female;нет данных
200000913687;24;male;нет данных
300000893126;43;female;normal
200001108128;27;male;нет данных
200001064387;35;female;нет данных
100001087664;63;female;нет данных
100001064128;45;female;echb
200001085255;33;female;echb
300001063278;22;female;нет данных
200001042374;21;male;нет данных
300001032494;35;male;нет данных
200000900401;26;female;нет данных
300000983495;21;female;нет данных
300001040277;45;female;нет данных
300000869694;32;male;нет данных
200001075430;43;male;нет данных
200000846930;54;male;нет данных
100000910600;64;male;нет данных
100001074854;63;male;нет данных
200001026408;22;male;echb
100001070279;53;male;нет данных
200000892245;22;male;нет данных
100001091778;46;female;нет данных
300000941321;33;female;echb
300001058705;38;male;echb
200000939509;25;female;нет данных
200000835773;36;female;нет данных
