chb;sys_numb
300000908824;RSL01001504872
300000908824;RSL01001442767
300000908824;RSL01001573442
300000908824;RSL01005153194
300000908824;RSL01003180113
300000908824;RSL01001559362
100000926827;RSL01002412012
100000926827;RSL01005644706
100000926827;RSL01005644707
100000926827;RSL01000575820
100000926827;RSL01001081202
100000926827;RSL01006816544
100000926827;RSL01001156590
100000926827;RSL01006085945
100000926827;RSL01006439446
200000832574;RSL01005524258
200000832574;RSL01008022404
200000832574;RSL01007451200
200000832574;RSL01005493327
200000832574;RSL01000146291
200000832574;RSL01008747279
300001041371;RSL01002903673
300001041371;RSL01003496526
300001173062;RSL01007847548
300001173062;RSL01003328391
300001173062;RSL01000320130
100000911180;RSL01003937576
200001061167;RSL01010245095
200001061167;RSL01010249031
200001061167;RSL01003448529
200001061167;RSL01006671255
200001061167;RSL01000751943
200001061167;RSL01004747796
200001061167;RSL01009445760
200001061167;RSL01006661254
200001061167;RSL01010775996
200001061167;RSL01002869007
300001027378;RSL01009699525
300001027378;RSL01009800413
300001027378;RSL01008034793
300001027378;RSL01004999718
300000989691;RSL01001864142
200000928155;RSL01008771281
200000928155;RSL01001717697
200000928155;RSL01001555861
200000928155;RSL01003969508
200000928155;RSL01003827671
200000928155;RSL01003969506
200000928155;RSL01006709065
300001051628;RSL01002710833
300001051628;RSL01007143885
300001051628;RSL01010092273
300001051628;RSL01009407533
300001051628;RSL01010022271
300001051628;RSL01007465602
300001051628;RSL01006949720
300001051628;RSL01007002171
300001051628;RSL01007076240
300001051628;RSL01003189676
300001046075;RSL01010919629
300001046075;RSL01008548050
300001046075;RSL01009486712
300001046075;RSL01005412061
300001046075;RSL01007210250
300001046075;RSL01005089062
300001046075;RSL01004583655
300001046075;RSL01009681971
300001046075;RSL01004023664
200000831067;RSL01009688524
200000831067;RSL01005101816
200000831067;RSL01004251992
200000831067;RSL01008775341
200000773518;RSL01002350135
200000773518;RSL01002910032
200000773518;RSL01000242133
200000773518;RSL01002501458
300001076623;RSL01008644389
300001076623;RSL01010171264
300001076623;RSL01010170548
300001076623;RSL01009513268
300001076623;RSL01009670897
300001076623;RSL01008276566
100000920993;RSL01010054607
200000912669;RSL01001541675
200000912669;RSL01010252419
200000912669;RSL01001792661
300000810376;RSL02000014596
300000810376;RSL07000418262
300000810376;RSL07000421113
300000810376;RSL07000422343
300000810376;RSL02000015585
300000810376;RSL07000431434
300000903097;RSL01004728635
300000903097;RSL01010556403
300000903097;RSL01008535624
300000903097;RSL01008720622
300000903097;RSL01008460084
300000903097;RSL01003817642
200000989403;RSL01003322536
200000989403;RSL01010280749
200000989403;RSL01002892328
200000989403;RSL01010475506
200000989403;RSL01000965860
200000989403;RSL01004352785
200000989403;RSL01009379433
300000935687;RSL01004102478
300000935687;RSL01004261578
300000935687;RSL01002791401
200001121521;RSL01007892629
200001121521;RSL01008602946
200001121521;RSL01004020284
200001121521;RSL01007873896
200001121521;RSL01003029930
200001121521;RSL01000964937
300000862533;RSL01003631099
300000862533;RSL01003629008
300000862533;RSL01003705107
100001085652;RSL01009836196
100001085652;RSL01004064656
100001085652;RSL01005090125
300001021420;RSL01005436147
300001021420;RSL01000364828
300001021420;RSL01010708891
300001021420;RSL01010397367
100001082673;RSL01006830751
100001082673;RSL01009947253
100001082673;RSL01006817922
200000891271;RSL01008265038
200000891271;RSL01006599785
200000891271;RSL01003311335
200000891271;RSL01010172172
200000891271;RSL01010171815
300000962809;RSL07000457189
300000962809;RSL07000441896
300000962809;RSL07000460258
300000962809;RSL07000413963
300000962809;RSL07000473114
300000962809;RSL07000350256
300000962809;RSL07000465505
300000962809;RSL07000466113
200001156064;RSL01004919011
200001156064;RSL01008726753
200001156064;RSL01003318448
200001156064;RSL01006644930
200001156064;RSL01003313788
200001156064;RSL01004050922
200001156064;RSL01008547922
200001156064;RSL01003383348
200001156064;RSL01003474640
300000777017;RSL01004222607
300000777017;RSL01009223426
300000777017;RSL01002145862
200000810474;RSL01002445818
200000810474;RSL01000593660
300001126027;RSL01006719537
300001126027;RSL01005620702
200001076506;RSL01008960311
200001076506;RSL01009672431
200001076506;RSL01003828459
200001076506;RSL01007552077
200001076506;RSL01003831720
300001087771;RSL07000389770
300001087771;RSL07000389802
300001087771;RSL07000487206
300001087771;RSL07000356587
300001087771;RSL07000367861
200000986424;RSL01010327263
200000986424;RSL01009478428
200000986424;RSL01002705080
100001027033;RSL01001827232
300001060576;RSL01001258069
300001060576;RSL01001491036
200000977494;RSL01009904656
200000977494;RSL01002743749
200000977494;RSL01003065498
200000977494;RSL01005052861
300000928445;RSL01002738563
300000928445;RSL01002717324
300000928445;RSL01004087827
300000928445;RSL07000427347
300000928445;RSL07000391628
300000928445;RSL07000460905
300000928445;RSL07000459407
300000928445;RSL07000459181
300000928445;RSL07000374654
300000928445;RSL07000414176
300000928445;RSL07000443518
300000928445;RSL07000355846
300000928445;RSL07000388517
300000845744;RSL01006705020
300000845744;RSL01008598416
300000845744;RSL01008554102
300000845744;RSL01008783102
300000845744;RSL01008612401
300000845744;RSL01008723308
300000954280;RSL01001698150
300000954280;RSL01001508823
300000954280;RSL01001753952
300000804116;RSL01008030965
300000804116;RSL01004894092
300000804116;RSL01004828716
300001018496;RSL01002372337
300001018496;RSL01001702000
300001018496;RSL01002129062
300001018496;RSL01001785887
300001018496;RSL01002125153
300001078583;RSL01010251556
300001078583;RSL01004301787
300001078583;RSL01004421037
300001078583;RSL01006747724
300001078583;RSL01005103701
300001078583;RSL01005089006
100000779687;RSL01003827592
100000779687;RSL01004093295
100000779687;RSL01004093289
200001094506;RSL01004408476
200001094506;RSL01006579326
200001094506;RSL01008806178
200001094506;RSL01008783313
300000922214;RSL01003073602
300000922214;RSL01001584774
200000869567;RSL01002955132
200000869567;RSL01002569625
200000869567;RSL01004346741
200000869567;RSL01002432237
200000869567;RSL01004103604
200000869567;RSL01009899060
200001106646;RSL01009612943
200001106646;RSL01008749496
200001106646;RSL01008930536
200001106646;RSL01008652646
200001106646;RSL01008512723
200001153520;RSL01001231275
200001153520;RSL01007693744
200001153520;RSL01001343846
300000883550;RSL01002464685
300000883550;RSL01009476089
300001069033;RSL01006699496
300001069033;RSL01010918326
300001069033;RSL01004580008
300001069033;RSL01010513309
300001069033;RSL01010519644
300001069033;RSL01010661745
300001069033;RSL01010148647
300001069033;RSL01005497031
300001069033;RSL01009622192
300001069033;RSL01002913464
300001069033;RSL01009627424
300001069033;RSL01008680115
100000852154;RSL07000381841
100000852154;RSL07000434546
200000771024;RSL01009819717
200000771024;RSL01009819665
200000771024;RSL01009819712
200000771024;RSL01009819704
200000771024;RSL01009819706
200001110742;RSL07000441943
200001110742;RSL07000435112
200001110742;RSL07000352564
300001055241;RSL01009522585
300001055241;RSL01005435376
300001055241;RSL01007954565
300000960728;RSL07000433955
300000960728;RSL07000464723
300000960728;RSL07000370417
300000960728;RSL07000472273
200000884030;RSL01001567909
200000884030;RSL01001576285
200000884030;RSL01008510358
200000884030;RSL01004929417
300000869948;RSL01003315789
300000869948;RSL01010172395
300000869948;RSL01008531698
300000869948;RSL01009501937
300000869948;RSL01003477562
300000869948;RSL01009484931
300000869948;RSL01000336494
300000913838;RSL01008729757
300000913838;RSL01008098450
200001075342;RSL01008830856
200001075342;RSL01002796256
200001082863;RSL01007868326
200001082863;RSL01008873327
200001082863;RSL01003464185
200001082863;RSL01003359941
200001082863;RSL01003071037
200001082863;RSL01009445833
200001082863;RSL01008697220
200001082863;RSL01008677656
200001082863;RSL01000784116
200001082863;RSL01007554315
200001082863;RSL01008584478
200001082863;RSL01010172715
200001082863;RSL01007983999
200001082863;RSL01009522807
300001086498;RSL01005101703
300001086498;RSL01000340818
300001086498;RSL01004024079
300001086498;RSL01007835956
200000958191;RSL01010646049
200000958191;RSL01010289730
200000958191;RSL01009879398
200000958191;RSL01010647372
200000958191;RSL01010508061
200000958191;RSL01003127630
200000958191;RSL01007849368
200000958191;RSL01010022278
300001054776;RSL01005410239
300001054776;RSL01003420708
300001054776;RSL01007141224
200000900988;RSL01003825361
200000900988;RSL01008830209
200000900988;RSL01006156339
200000900988;RSL01003980603
200000900988;RSL01007384536
300001074916;RSL01008787060
300001074916;RSL01000615494
300001112029;RSL01001598099
300001112029;RSL01001706185
300001112029;RSL01002950744
300001112029;RSL01004839001
300001112029;RSL01008783330
300001112029;RSL01004345016
300001112029;RSL01001022804
300000950463;RSL01007168461
300000950463;RSL01007198344
100001004254;RSL01003692641
100001004254;RSL01004200739
100001004254;RSL01008541493
100001004254;RSL01006309876
100001004254;RSL01008793502
100001004254;RSL01006338045
200000945831;RSL01009581570
200000945831;RSL01009747554
200000945831;RSL01002875385
200000945831;RSL01007836869
300001026263;RSL07000379340
300001026263;RSL02000006470
300001026263;RSL07000380753
300001026263;RSL07000417280
300001026263;RSL07000392187
300001026263;RSL07000364521
300001136461;RSL01007567317
300001136461;RSL01007484890
300001136461;RSL01007484885
300001136461;RSL01007484875
300001136461;RSL01007484881
300001136461;RSL01006717227
300001136461;RSL01006741677
300001102845;RSL01002572066
300001102845;RSL01002572034
300001102845;RSL01005635658
300001102845;RSL01005635657
300001102845;RSL01005615106
300001102845;RSL01005631938
300001102845;RSL01007975300
300001102845;RSL01005674740
300001102845;RSL01005679386
300001102845;RSL01005629263
200001111228;RSL01006976444
200001111228;RSL01004154098
200001125594;RSL01005431547
200001125594;RSL01005431549
200001125594;RSL01003627959
200001125594;RSL01005472952
200001125594;RSL01004466673
200001125594;RSL01003720646
200001125594;RSL01007846717
300001135717;RSL01002752309
300001135717;RSL01002772741
300001135717;RSL01008660479
300001135717;RSL01008906144
300001135717;RSL07000420635
300001135717;RSL07000441241
300001135717;RSL02000006792
300001135717;RSL60000175946
300001135717;RSL02000006336
300001135717;RSL07000433960
300001135717;RSL07000370950
300001135717;RSL07000353788
300001135717;RSL07000387827
300001135717;RSL60000175395
300001135717;RSL07000487009
300001135717;RSL07000377799
300001135717;RSL07000467555
300001135717;RSL07000470280
300001135717;RSL07000447439
300001135717;RSL07000484083
200000961440;RSL01000677436
200000961440;RSL01000586059
200000961440;RSL01009727479
200000961440;RSL01007341078
200000961440;RSL01003036780
300001099481;RSL01001588647
300001099481;RSL01003304581
300001099481;RSL01004485930
200000932590;RSL01008765737
200000932590;RSL01001864507
200000932590;RSL01009705773
200000932590;RSL01005435088
200000932590;RSL01004563562
200000932590;RSL01003655895
300001105936;RSL01001716597
300001105936;RSL01001712087
300000976951;RSL01008509149
300000976951;RSL01002290038
300000982727;RSL01005081125
300000982727;RSL01008154726
300000982727;RSL01001397444
300000982727;RSL01009474212
300000982727;RSL01000731854
300000982727;RSL01003016201
300000982727;RSL01009417874
300000982727;RSL01009446016
300000982727;RSL01008479921
300001151988;RSL01010462290
300001151988;RSL01010056970
200001108114;RSL01004107507
200001108114;RSL01009887239
300001079256;RSL01004411364
300001079256;RSL01006565240
300001079256;RSL01010500764
300001145167;RSL01010086722
300001145167;RSL01008782002
300001145167;RSL01010083785
300001145167;RSL01007793786
300001145167;RSL01004977824
300001034711;RSL01001536837
300001034711;RSL01001660448
200001110311;RSL01007147509
300001071928;RSL01002675091
300001071928;RSL01000711146
200001004602;RSL01010278118
200001004602;RSL01010395610
200001004602;RSL01007825295
200001004602;RSL01008489865
200001004602;RSL01010327467
200001004602;RSL01010183910
200001004602;RSL01008023427
300001015487;RSL01001532013
300001015487;RSL01001701733
300001015487;RSL01001682913
200001036426;RSL01007657281
200001036426;RSL01001712855
200001036426;RSL01010322116
200001036426;RSL01001622353
200001036426;RSL01002459098
200001036426;RSL01001319731
200001036426;RSL01003832875
200001036426;RSL01001383056
200001036426;RSL01003724238
200001036426;RSL01001267615
300001081626;RSL01007868326
300001081626;RSL01007955115
300001081626;RSL01006630444
300001081626;RSL07000387865
300001081626;RSL07000393977
300001081626;RSL07000354024
300001081626;RSL07000357114
300001081626;RSL07000392972
300001081626;RSL01009773832
300001081626;RSL01008960367
300001081626;RSL01009580376
300001063604;RSL01007531245
300001063604;RSL01003816792
300001063604;RSL01004940744
200001060678;RSL01004107368
200001060678;RSL01008632879
200001060678;RSL01008239942
200001040188;RSL01005441160
300000899447;RSL01006734809
300000899447;RSL01010259740
200000854090;RSL60000187658
200000854090;RSL60000238514
200000854090;RSL60000121422
200001075457;RSL01004100448
200001075457;RSL01002800688
200001075457;RSL01002295945
300000765664;RSL01001348612
300000765664;RSL01001358407
300000765664;RSL01001651532
300000765664;RSL01001565926
300001086124;RSL01004118985
300001086124;RSL01010794229
300001086124;RSL01005486338
300001086124;RSL01004972230
300001086124;RSL01004478839
300001086124;RSL01008813277
300001086124;RSL01002911498
300001086124;RSL01008811105
300000816647;RSL01003297112
300000816647;RSL01004880016
200001032082;RSL07000384710
200001032082;RSL07000488340
200001032082;RSL07000385727
200001032082;RSL02000023819
200001077531;RSL01003175233
200001077531;RSL01000800596
200001077531;RSL01004410253
200001077531;RSL01008100993
300000913388;RSL01003937577
300000913388;RSL01003937579
300000913388;RSL01011004892
300000913388;RSL01008315569
300000913388;RSL01008315570
300000824372;RSL01009484962
300000824372;RSL01008576865
300000824372;RSL01009492236
300000824372;RSL01008931226
300000824372;RSL01009488569
300000824372;RSL01009488447
300000824372;RSL01009475345
300000824372;RSL01009514785
300000824372;RSL01009497003
300000824372;RSL01009517434
300000824372;RSL01009431381
300000824372;RSL01009492437
300000824372;RSL01009482228
300000824372;RSL01009512224
300000824372;RSL01008581086
300000824372;RSL01009472643
300000824372;RSL01008643676
300000824372;RSL01008906251
300000824372;RSL01009506962
300000842737;RSL01008259935
300000842737;RSL01004386633
300000997148;RSL01003014748
300000997148;RSL01003013322
300000997148;RSL01002915881
300000997148;RSL01000588857
300000997148;RSL01002809574
300000997148;RSL01007165000
